TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-27,2026-04-27,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7449.75,7473.50,7280.55,7431.85,7434.00,7327.00,,7430.50,,,11712,86552819.00,2306,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,716.55,731.00,716.55,722.60,722.00,714.70,,722.45,,,38522,27943514.00,1533,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,890.05,895.30,867.35,880.05,880.05,880.50,,878.35,,,209543,184534218.00,6342,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,34.62,36.00,34.51,34.76,34.76,35.19,,35.10,,,42771,1503816.00,254,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,37.92,39.44,37.51,39.30,39.40,37.92,,39.30,,,33528,1302491.00,328,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.80,3.89,3.75,3.75,3.75,3.82,,3.75,,,55406,210319.00,52,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.22,4.41,4.10,4.12,4.19,4.14,,4.12,,,6099,25369.00,55,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.39,8.45,7.82,8.39,8.45,8.33,,8.39,,,18252,152996.00,34,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,113.85,115.80,112.55,115.49,115.77,111.48,,115.59,,,52704,6043536.00,756,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,297.90,306.40,295.75,295.75,295.75,290.00,,299.50,,,1360,411597.00,55,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6799.70,6799.70,6552.05,6701.10,6698.00,6692.15,,6700.00,,,4509,30112611.00,1110,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,34.48,34.48,32.60,32.85,32.85,33.03,,32.85,,,12269,407422.00,179,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,396.00,400.85,391.60,397.80,397.25,388.20,,397.25,,,5038,2000223.00,238,F1,1,,,,,
2026-04-27,2026-04-27,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,19.33,19.64,19.04,19.51,19.46,19.07,,19.51,,,607094,11785956.00,1621,F1,1,,,,,
